offset,Chord,NormalForm,PCsInNormalForm,file,Phrase Boundary,Song Count,Measure Number,Measure Count
357.3333333,<music21.chord.Chord G4 G#4 E4 F4 C3>,"[0, 1, 3, 4, 8]","[4, 5, 7, 8, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,341,,
357.375,<music21.chord.Chord G4 E4 C3>,"[0, 4, 7]","[0, 4, 7]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,341,,
357.5833333,<music21.chord.Chord C3>,[0],[0],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,341,,
357.625,<music21.chord.Chord G#4 F4 C3>,"[0, 3, 7]","[5, 8, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,342,,
357.875,<music21.chord.Chord C5 F4 C3>,"[0, 5]","[0, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,342,,
358.125,<music21.chord.Chord B-4 G#3 C3>,"[0, 2, 4]","[8, 10, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,342,,
358.3333333,<music21.chord.Chord G#4 B-4 G#3 C3>,"[0, 2, 4]","[8, 10, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,342,,
358.375,<music21.chord.Chord G#4 G#3 C3>,"[0, 4]","[8, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,342,,
358.5833333,<music21.chord.Chord G#3 C3>,"[0, 4]","[8, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,342,,
358.625,<music21.chord.Chord F#4 C3>,"[0, 6]","[0, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,343,,
358.875,<music21.chord.Chord C#5 C3>,"[0, 1]","[0, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,343,,
359.125,<music21.chord.Chord G#4 C3>,"[0, 4]","[8, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,343,,
359.3333333,<music21.chord.Chord F#4 G#4 C3>,"[0, 2, 6]","[6, 8, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,343,,
359.375,<music21.chord.Chord F#4 C3>,"[0, 6]","[0, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,343,,
359.5833333,<music21.chord.Chord C3>,[0],[0],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,343,,
359.625,<music21.chord.Chord F4 B3 C3>,"[0, 1, 6]","[11, 0, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,344,,
359.875,<music21.chord.Chord D5 B3 C3>,"[0, 1, 3]","[11, 0, 2]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,344,,
360.125,<music21.chord.Chord G4 B3 C3>,"[0, 4, 5]","[7, 11, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,344,,
360.3333333,<music21.chord.Chord F4 G4 B3 C3>,"[0, 2, 6, 7]","[5, 7, 11, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,344,,
360.375,<music21.chord.Chord F4 B3 C3>,"[0, 1, 6]","[11, 0, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,344,,
360.5833333,<music21.chord.Chord B3 C3>,"[0, 1]","[11, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,344,,
360.625,<music21.chord.Chord E-4 C4 C3>,"[0, 3]","[0, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,345,,
361.125,<music21.chord.Chord G#5>,[0],[8],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,345,,
361.625,<music21.chord.Chord C6>,[0],[0],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,346,,
362.125,<music21.chord.Chord E-6 C5>,"[0, 3]","[0, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,346,,
362.625,<music21.chord.Chord F5 D5>,"[0, 3]","[2, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,347,,
363.125,<music21.chord.Chord G#5 F5 F4>,"[0, 3]","[5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,347,,
363.625,<music21.chord.Chord D6 B4 G4>,"[0, 4, 7]","[7, 11, 2]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,348,,
364.125,<music21.chord.Chord D6 D5 B4>,"[0, 3]","[11, 2]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,348,,
364.625,<music21.chord.Chord D6 G5 E-4>,"[0, 1, 5]","[2, 3, 7]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,349,,
364.875,<music21.chord.Chord D6 F5 E-4>,"[0, 1, 3]","[2, 3, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,349,,
365.125,<music21.chord.Chord C6 E-5 G4>,"[0, 3, 7]","[0, 3, 7]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,349,,
365.3333333,<music21.chord.Chord B5 C6 D5 E-5 G4>,"[0, 1, 3, 4, 8]","[11, 0, 2, 3, 7]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,349,,
365.375,<music21.chord.Chord B5 D5 G4>,"[0, 4, 7]","[7, 11, 2]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,349,,
365.5833333,<music21.chord.Chord G4>,[0],[7],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,349,,
365.625,<music21.chord.Chord C6 E-5 C5>,"[0, 3]","[0, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,350,,
365.875,<music21.chord.Chord C6 D5 C5>,"[0, 2]","[0, 2]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,350,,
366.125,<music21.chord.Chord E-5 C5>,"[0, 3]","[0, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,350,,
366.3333333,<music21.chord.Chord E-5 B4 C5>,"[0, 1, 4]","[11, 0, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,350,,
366.375,<music21.chord.Chord E-5 B4>,"[0, 4]","[11, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,350,,
366.5833333,<music21.chord.Chord E-5>,[0],[3],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,350,,
366.625,<music21.chord.Chord E5 B-4>,"[0, 6]","[4, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,351,,
367.125,<music21.chord.Chord E5 C5>,"[0, 4]","[0, 4]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,351,,
367.3333333,<music21.chord.Chord E5 C#5 C5>,"[0, 1, 4]","[0, 1, 4]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,351,,
367.375,<music21.chord.Chord E5 C#5>,"[0, 3]","[1, 4]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,351,,
367.5833333,<music21.chord.Chord E5>,[0],[4],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,351,,
367.625,<music21.chord.Chord E5 C5>,"[0, 4]","[0, 4]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,352,,
368.125,<music21.chord.Chord E5 B-4 G3>,"[0, 3, 6]","[4, 7, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,352,,
368.625,<music21.chord.Chord F5 C5 A3>,"[0, 4, 7]","[5, 9, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,353,,
369.125,<music21.chord.Chord F5 E4 A3>,"[0, 1, 5]","[4, 5, 9]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,353,,
369.625,<music21.chord.Chord G4 A3>,"[0, 2]","[7, 9]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,354,,
370.125,<music21.chord.Chord C5 F4 A3>,"[0, 4, 7]","[5, 9, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,354,,
370.625,<music21.chord.Chord C#5 F4 B-3>,"[0, 3, 7]","[10, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,355,,
371.125,<music21.chord.Chord C#5 C5 B-3>,"[0, 2, 3]","[10, 0, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,355,,
371.625,<music21.chord.Chord C#5 B-4>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,356,,
372.125,<music21.chord.Chord C#5 G#4 F3>,"[0, 4, 7]","[1, 5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,356,,
372.625,<music21.chord.Chord E-5 B-4 G3>,"[0, 4, 7]","[3, 7, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,357,,
373.125,<music21.chord.Chord E-5 C#4 G3>,"[0, 2, 6]","[1, 3, 7]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,357,,
373.625,<music21.chord.Chord E4 G3>,"[0, 3]","[4, 7]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,358,,
374.125,<music21.chord.Chord B-4 E-4 G3>,"[0, 4, 7]","[3, 7, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,358,,
374.625,<music21.chord.Chord C5 E-4 G#3>,"[0, 4, 7]","[8, 0, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,359,,
375.125,<music21.chord.Chord C5 B-4 G#3>,"[0, 2, 4]","[8, 10, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,359,,
375.625,<music21.chord.Chord C5 G#4>,"[0, 4]","[8, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,360,,
376.125,<music21.chord.Chord C5 G4 E3>,"[0, 4, 7]","[0, 4, 7]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,360,,
376.625,<music21.chord.Chord C#5 G#4 F3>,"[0, 4, 7]","[1, 5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,361,,
377.125,<music21.chord.Chord C#5 G4 F3>,"[0, 4, 6]","[1, 5, 7]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,361,,
377.3333333,<music21.chord.Chord C#5 F4 G4 F3>,"[0, 4, 6]","[1, 5, 7]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,361,,
377.375,<music21.chord.Chord C#5 F4 F3>,"[0, 4]","[1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,361,,
377.5833333,<music21.chord.Chord C#5 F3>,"[0, 4]","[1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,361,,
377.625,<music21.chord.Chord C5 E-4 G3>,"[0, 3, 7]","[0, 3, 7]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,362,,
378.125,<music21.chord.Chord B4 D4 G3>,"[0, 4, 7]","[7, 11, 2]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,362,,
378.625,<music21.chord.Chord C5 E-4 C3>,"[0, 3]","[0, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,363,,
379.125,<music21.chord.Chord B4>,[0],[11],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,363,,
379.625,<music21.chord.Chord C5>,[0],[0],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,364,,
380.125,<music21.chord.Chord E-5 G4>,"[0, 4]","[3, 7]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,364,,
380.625,<music21.chord.Chord G#4>,[0],[8],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,365,,
381.125,<music21.chord.Chord E-5 C5 C3>,"[0, 3]","[0, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,365,,
381.625,<music21.chord.Chord E-5 C5 C#3>,"[0, 1, 3]","[0, 1, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,366,,
382.125,<music21.chord.Chord C#5 B-4 F3>,"[0, 3, 7]","[10, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,366,,
382.3333333,<music21.chord.Chord C5 C#5 G#4 B-4 F3>,"[0, 3, 5, 7, 8]","[5, 8, 10, 0, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,366,,
382.375,<music21.chord.Chord C5 G#4 F3>,"[0, 3, 7]","[5, 8, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,366,,
382.5833333,<music21.chord.Chord F3>,[0],[5],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,366,,
382.625,<music21.chord.Chord C5 G4 E3>,"[0, 4, 7]","[0, 4, 7]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,367,,
383.125,<music21.chord.Chord E-4>,[0],[3],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,367,,
383.625,<music21.chord.Chord E4>,[0],[4],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,368,,
384.125,<music21.chord.Chord E-5 G4>,"[0, 4]","[3, 7]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,368,,
384.625,<music21.chord.Chord E5>,[0],[4],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,369,,
385.125,<music21.chord.Chord G5 B-4 E-3>,"[0, 4, 7]","[3, 7, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,369,,
385.625,<music21.chord.Chord G5 B-4 E3>,"[0, 3, 6]","[4, 7, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,370,,
386.125,<music21.chord.Chord F5 G#4 C4>,"[0, 3, 7]","[5, 8, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,370,,
386.3333333,<music21.chord.Chord E5 F5 G4 G#4 C4>,"[0, 1, 3, 4, 8]","[4, 5, 7, 8, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,370,,
386.375,<music21.chord.Chord E5 G4 C4>,"[0, 4, 7]","[0, 4, 7]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,370,,
386.5833333,<music21.chord.Chord C4>,[0],[0],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,370,,
386.625,<music21.chord.Chord F5 G#4 F3>,"[0, 3]","[5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,371,,
387.125,<music21.chord.Chord E5>,[0],[4],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,371,,
387.625,<music21.chord.Chord F5>,[0],[5],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,372,,
388.125,<music21.chord.Chord G#5 C5>,"[0, 4]","[8, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,372,,
388.625,<music21.chord.Chord C#5>,[0],[1],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,373,,
389.125,<music21.chord.Chord G#5 F5 F4>,"[0, 3]","[5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,373,,
389.625,<music21.chord.Chord G#5 F5 F#4>,"[0, 1, 3]","[5, 6, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,374,,
390.125,<music21.chord.Chord F#5 E-5 B-4>,"[0, 3, 7]","[3, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,374,,
390.3333333,<music21.chord.Chord F5 F#5 C#5 E-5 B-4>,"[0, 3, 5, 7, 8]","[10, 1, 3, 5, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,374,,
390.375,<music21.chord.Chord F5 C#5 B-4>,"[0, 3, 7]","[10, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,374,,
390.5833333,<music21.chord.Chord B-4>,[0],[10],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,374,,
390.625,<music21.chord.Chord F5 C5 A4>,"[0, 4, 7]","[5, 9, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,375,,
391.125,<music21.chord.Chord B2>,[0],[11],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,375,,
391.625,<music21.chord.Chord C3>,[0],[0],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,376,,
392.125,<music21.chord.Chord A3 E-3>,"[0, 6]","[3, 9]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,376,,
392.625,<music21.chord.Chord B-3 C#3>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,377,,
393.125,<music21.chord.Chord F4 C#4 B2>,"[0, 2, 6]","[11, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,377,,
393.625,<music21.chord.Chord F#4 C#4 B-2>,"[0, 4, 7]","[6, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,378,,
394.125,<music21.chord.Chord B-4 D4 F#3>,"[0, 4, 8]","[2, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,378,,
394.625,<music21.chord.Chord B-4 E-4 B3>,"[0, 1, 5]","[10, 11, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,379,,
395.125,<music21.chord.Chord A4 F#4 C4>,"[0, 3, 6]","[6, 9, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,379,,
395.625,<music21.chord.Chord B-4 F#4 C#4>,"[0, 4, 7]","[6, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,380,,
396.125,<music21.chord.Chord C#5 G4 B-3>,"[0, 3, 6]","[7, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,380,,
396.625,<music21.chord.Chord C5 G#4 E-4>,"[0, 4, 7]","[8, 0, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,381,,
397.125,<music21.chord.Chord A5 C5 E-4>,"[0, 3, 6]","[9, 0, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,381,,
397.625,<music21.chord.Chord F5 C5 C#4>,"[0, 1, 5]","[0, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,382,,
398.125,<music21.chord.Chord B-5 B-4 D4>,"[0, 4]","[10, 2]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,382,,
398.3333333,<music21.chord.Chord B-5 G#4 B-4 D4>,"[0, 2, 6]","[8, 10, 2]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,382,,
398.375,<music21.chord.Chord B-5 G#4 D4>,"[0, 2, 6]","[8, 10, 2]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,382,,
398.5833333,<music21.chord.Chord B-5 D4>,"[0, 4]","[10, 2]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,382,,
398.625,<music21.chord.Chord B-5 F#4 E-4>,"[0, 3, 7]","[3, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,383,,
398.875,<music21.chord.Chord G#5 F#4 E-4>,"[0, 3, 5]","[3, 6, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,383,,
399.125,<music21.chord.Chord F#5 B-3>,"[0, 4]","[6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,383,,
399.3333333,<music21.chord.Chord F5 F#5 B-3>,"[0, 1, 5]","[5, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,383,,
399.375,<music21.chord.Chord F5 B-3>,"[0, 5]","[5, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,383,,
399.5833333,<music21.chord.Chord B-3>,[0],[10],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,383,,
399.625,<music21.chord.Chord E-5 C4>,"[0, 3]","[0, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,384,,
399.875,<music21.chord.Chord C#5 C#4>,[0],[1],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,384,,
400.125,<music21.chord.Chord C5 E-4 F#3>,"[0, 3, 6]","[0, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,384,,
400.3333333,<music21.chord.Chord B-4 C5 E-4 F#3>,"[0, 2, 5, 8]","[10, 0, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,384,,
400.375,<music21.chord.Chord B-4 E-4 F#3>,"[0, 3, 7]","[3, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,384,,
400.5833333,<music21.chord.Chord E-4 F#3>,"[0, 3]","[3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,384,,
400.625,<music21.chord.Chord A4 E-4 F3>,"[0, 2, 6]","[3, 5, 9]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,385,,
400.875,<music21.chord.Chord A4 C4 F3>,"[0, 4, 7]","[5, 9, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,385,,
401.125,<music21.chord.Chord B-4 F4 D3>,"[0, 4, 7]","[10, 2, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,385,,
401.3333333,<music21.chord.Chord B-4 E-4 F4 D3>,"[0, 4, 5, 7]","[10, 2, 3, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,385,,
401.375,<music21.chord.Chord B-4 E-4 D3>,"[0, 4, 5]","[10, 2, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,385,,
401.5833333,<music21.chord.Chord B-4 D3>,"[0, 4]","[10, 2]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,385,,
401.625,<music21.chord.Chord B-4 D4 B3>,"[0, 1, 4]","[10, 11, 2]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,386,,
401.875,<music21.chord.Chord G#4 D4 B3>,"[0, 3, 6]","[8, 11, 2]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,386,,
402.125,<music21.chord.Chord B4 E-4 G#3>,"[0, 3, 7]","[8, 11, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,386,,
402.3333333,<music21.chord.Chord B4 F4 E-4 G#3>,"[0, 2, 5, 8]","[3, 5, 8, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,386,,
402.375,<music21.chord.Chord B4 F4 G#3>,"[0, 3, 6]","[5, 8, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,386,,
402.5833333,<music21.chord.Chord B4 G#3>,"[0, 3]","[8, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,386,,
402.625,<music21.chord.Chord B4 G#4 E-3>,"[0, 3, 7]","[8, 11, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,387,,
403.125,<music21.chord.Chord B-4 F#4 E-3>,"[0, 3, 7]","[3, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,387,,
403.3333333,<music21.chord.Chord G#4 B-4 F4 F#4 E-3>,"[0, 2, 3, 5, 7]","[3, 5, 6, 8, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,387,,
403.375,<music21.chord.Chord G#4 F4 E-3>,"[0, 2, 5]","[3, 5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,387,,
403.5833333,<music21.chord.Chord E-3>,[0],[3],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,387,,
403.625,<music21.chord.Chord B-4 F#4 E-3>,"[0, 3, 7]","[3, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,388,,
404.125,<music21.chord.Chord C5 E-4 F3>,"[0, 3, 5]","[0, 3, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,388,,
404.3333333,<music21.chord.Chord C5 E-4 F#3 F3>,"[0, 3, 5, 6]","[0, 3, 5, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,388,,
404.375,<music21.chord.Chord C5 E-4 F#3>,"[0, 3, 6]","[0, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,388,,
404.5833333,<music21.chord.Chord C5 E-4>,"[0, 3]","[0, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,388,,
404.625,<music21.chord.Chord C#5 G#4 F3>,"[0, 4, 7]","[1, 5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,389,,
405.125,<music21.chord.Chord C#5 G#4 C#4>,"[0, 5]","[8, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,389,,
405.625,<music21.chord.Chord E-5 G#4 C4>,"[0, 4, 7]","[8, 0, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,390,,
406.125,<music21.chord.Chord E-5 F#4 B3>,"[0, 4, 7]","[11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,390,,
406.3333333,<music21.chord.Chord E-5 G#4 F#4 B3>,"[0, 3, 5, 8]","[3, 6, 8, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,390,,
406.375,<music21.chord.Chord E-5 G#4 B3>,"[0, 3, 7]","[8, 11, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,390,,
406.5833333,<music21.chord.Chord E-5 B3>,"[0, 4]","[11, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,390,,
406.625,<music21.chord.Chord E-5 B-4 B-3 B-2>,"[0, 5]","[10, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,391,,
407.125,<music21.chord.Chord D5 B-4 B-3 B-2>,"[0, 4]","[10, 2]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,391,,
407.625,<music21.chord.Chord F5 B-4 B-3 B-2>,"[0, 5]","[5, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,392,,
407.875,<music21.chord.Chord F5 B4 B-3 B-2>,"[0, 5, 6]","[5, 10, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,392,,
408.125,<music21.chord.Chord F5 G#4 B-3 B-2>,"[0, 3, 5]","[5, 8, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,392,,
408.3333333,<music21.chord.Chord F5 B-4 G#4 B-3 B-2>,"[0, 3, 5]","[5, 8, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,392,,
408.375,<music21.chord.Chord F5 B-4 B-3 B-2>,"[0, 5]","[5, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,392,,
408.5833333,<music21.chord.Chord F5 B-3 B-2>,"[0, 5]","[5, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,392,,
